alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.20,2.00,50,8284,-1,4650,0.4307,3.1978e-06,1.2069e-03,1.9817e-04,NaN
0.20,2.00,50,9208,9452,19459,0.5913,2.8364e-06,5.4064e-04,9.7321e-03,2.3555e-02
0.20,2.00,50,2040,-1,17106,0.5483,9.2220e-06,5.5238e-04,4.6496e-05,NaN
0.20,2.00,50,9508,-1,8678,0.4148,2.6872e-06,5.4729e-04,6.8671e-04,NaN
0.20,2.00,50,7180,-1,9234,0.5381,3.0350e-06,1.0828e-03,1.2702e-04,NaN
0.20,2.00,50,8684,-1,19649,0.3093,3.4731e-06,1.2658e-03,2.1503e-04,NaN
0.20,2.00,50,4444,-1,15861,0.3992,4.2835e-06,4.6150e-03,5.6282e-05,NaN
0.20,2.00,50,5784,-1,2222,0.4619,2.4716e-06,4.9409e-04,7.5980e-05,NaN
0.20,2.00,50,4056,-1,15604,0.3096,5.7389e-06,4.9133e-04,4.7029e-05,NaN
0.20,2.00,50,7152,-1,18857,0.3459,3.8169e-06,NaN,1.0131e-04,NaN
0.20,2.00,50,652,-1,19555,0.6157,1.1638e-05,6.2921e-04,1.3217e-04,NaN
0.20,2.00,50,2428,-1,686,0.4382,7.6877e-06,5.2567e-04,4.2672e-05,NaN
0.20,2.00,50,9724,-1,4596,0.5649,2.3287e-06,1.0751e-03,1.3393e-03,NaN
0.20,2.00,50,7752,-1,10271,0.3987,2.9724e-06,3.8742e-04,1.5181e-04,NaN
0.20,2.00,50,5916,-1,17308,0.5142,3.5630e-06,1.3080e-03,8.4722e-05,NaN
0.20,2.00,50,7472,-1,15656,0.4268,3.8848e-06,1.0420e-03,1.2728e-04,NaN
0.20,2.00,50,8852,-1,899,0.3240,2.7916e-06,5.0684e-04,2.4504e-04,NaN
0.20,2.00,50,1768,2164,1193,0.4802,9.0216e-06,9.0247e-04,3.4699e-03,4.2423e-05
0.20,2.00,50,796,-1,5012,0.5034,2.0653e-05,4.8809e-04,3.8787e-05,NaN
0.20,2.00,50,4844,-1,10470,0.5083,3.6543e-06,7.0014e-04,6.8880e-05,NaN
0.20,2.00,50,4652,-1,7521,0.5679,3.2779e-06,9.6714e-04,7.0359e-05,NaN
0.20,2.00,50,5760,-1,18360,0.5586,2.7317e-06,5.2109e-04,9.4536e-05,NaN
0.20,2.00,50,5612,-1,18897,0.4900,3.3230e-06,6.8946e-04,7.5798e-05,NaN
0.20,2.00,50,6236,-1,6467,0.4963,3.5480e-06,1.0310e-03,2.5930e-02,NaN
0.20,2.00,50,6320,-1,16556,0.4509,2.8366e-06,6.3067e-04,9.1965e-05,NaN
0.20,2.00,50,2684,-1,6565,0.5195,4.5429e-06,NaN,4.7579e-05,NaN
0.20,2.00,50,8960,-1,15757,0.5161,2.6686e-06,1.9543e-03,3.3678e-04,NaN
0.20,2.00,50,6396,-1,504,0.4685,3.9479e-06,1.9159e-03,9.0394e-05,NaN
0.20,2.00,50,3484,-1,18422,0.3594,5.8579e-06,2.1688e-03,4.5719e-05,NaN
0.20,2.00,50,4752,4992,11413,0.5576,4.0513e-06,1.3249e-03,3.2508e-03,5.2013e-04
0.20,2.00,50,1112,-1,3541,0.3955,9.3308e-06,2.1135e-03,3.4022e-05,NaN
0.20,2.00,50,3732,-1,13676,0.4187,9.3914e-06,4.7262e-04,3.0088e-02,NaN
0.20,2.00,50,1760,9900,17287,0.5405,1.2933e-05,8.4371e-04,8.8699e-05,3.5663e-03
0.20,2.00,50,5900,-1,13046,0.4194,2.2449e-06,6.6964e-04,7.5533e-05,NaN
0.20,2.00,50,600,-1,12748,0.4915,3.0074e-05,4.1130e-04,3.7110e-05,NaN
0.20,2.00,50,3948,-1,1984,0.4485,4.3109e-06,4.3821e-04,5.5144e-05,NaN
0.20,2.00,50,1808,-1,18405,0.5562,4.7612e-06,7.1822e-04,4.5370e-05,NaN
0.20,2.00,50,28,-1,17963,0.4851,0.0000e+00,NaN,3.3683e-05,NaN
0.20,2.00,50,4736,-1,8246,0.4768,2.7887e-06,3.3491e-04,6.4282e-05,NaN
0.20,2.00,50,2392,-1,8356,0.3896,6.6569e-06,1.2991e-03,4.0423e-05,NaN
0.20,2.00,50,2368,-1,13237,0.4922,2.1010e-05,1.1210e-03,3.1914e-02,NaN
0.20,2.00,50,80,-1,19544,0.5562,1.7081e-04,6.2998e-04,3.7521e-05,NaN
0.20,2.00,50,3752,-1,8367,0.4277,2.8967e-06,6.5715e-04,5.0187e-05,NaN
0.20,2.00,50,1860,-1,2122,0.3330,4.7341e-06,1.4068e-03,3.5120e-05,NaN
0.20,2.00,50,8128,-1,10406,0.4155,2.9911e-06,7.1699e-04,1.7326e-04,NaN
0.20,2.00,50,5532,-1,13795,0.3940,3.8671e-06,4.2021e-04,6.9471e-05,NaN
0.20,2.00,50,1916,-1,10241,0.3779,7.8325e-06,NaN,3.7425e-05,NaN
0.20,2.00,50,4696,-1,9500,0.5820,5.6842e-06,3.3880e-04,7.6549e-05,NaN
0.20,2.00,50,4384,-1,8562,0.4646,4.4419e-06,1.7733e-03,5.7584e-05,NaN
0.20,2.00,50,1408,-1,4575,0.6113,8.2499e-06,6.0182e-04,2.4033e-04,NaN
0.20,2.00,50,2124,-1,10898,0.5527,4.5239e-06,4.8658e-04,4.7014e-05,NaN
0.20,2.00,50,5512,-1,15212,0.4053,3.1249e-06,5.0092e-04,6.8259e-05,NaN
0.20,2.00,50,2328,-1,8954,0.4172,1.0566e-05,5.5212e-04,4.1918e-05,NaN
0.20,2.00,50,428,-1,6763,0.5825,1.4360e-05,7.9875e-04,4.0893e-05,NaN
0.20,2.00,50,4452,-1,13011,0.5283,3.9134e-06,1.1688e-03,2.0533e-04,NaN
0.20,2.00,50,1924,-1,3009,0.5225,7.7521e-06,1.0060e-03,4.4920e-05,NaN
0.20,2.00,50,7424,-1,19237,0.4407,2.2969e-06,NaN,1.2084e-04,NaN
0.20,2.00,50,6224,-1,5379,0.5317,3.3350e-06,8.7763e-04,9.7638e-05,NaN
0.20,2.00,50,5488,-1,876,0.4590,4.0530e-06,3.8509e-04,7.1204e-05,NaN
0.20,2.00,50,3592,-1,2594,0.5273,3.5074e-06,5.6742e-04,5.8159e-05,NaN
0.20,2.00,50,8032,-1,16343,0.4465,4.5025e-06,1.2647e-03,1.5991e-04,NaN
0.20,2.00,50,1480,-1,19413,0.5176,7.5763e-06,1.8400e-03,4.1598e-05,NaN
0.20,2.00,50,2500,-1,5543,0.6030,5.9618e-06,9.2045e-04,5.5546e-05,NaN
0.20,2.00,50,8448,-1,7962,0.4746,3.0653e-06,4.3270e-04,2.1241e-04,NaN
0.20,2.00,50,4516,-1,7269,0.4126,4.2192e-06,4.9846e-04,5.5858e-05,NaN
0.20,2.00,50,4688,-1,19027,0.4497,3.0052e-06,4.5471e-04,6.0313e-05,NaN
0.20,2.00,50,1976,2684,18798,0.5332,8.2205e-06,8.4072e-04,1.3846e-02,2.6610e-02
0.20,2.00,50,3380,-1,19189,0.4775,4.0355e-06,5.9019e-04,5.0052e-05,NaN
0.20,2.00,50,4112,-1,4689,0.5029,4.0809e-06,6.0373e-04,5.8321e-05,NaN
0.20,2.00,50,5232,-1,10075,0.4524,3.8820e-06,1.2710e-03,6.7981e-05,NaN
0.20,2.00,50,604,-1,9606,0.5483,1.5148e-05,4.9388e-04,4.0239e-05,NaN
0.20,2.00,50,6784,-1,18200,0.3806,2.5762e-06,NaN,9.7529e-05,NaN
0.20,2.00,50,6756,-1,18853,0.4688,4.5547e-06,5.2815e-04,1.0523e-04,NaN
0.20,2.00,50,344,-1,1174,0.4211,2.5259e-05,5.6450e-04,3.4382e-05,NaN
0.20,2.00,50,716,-1,1195,0.5664,1.6426e-05,5.8611e-04,4.1351e-05,NaN
0.20,2.00,50,9172,-1,12498,0.4016,3.1621e-06,5.1633e-04,3.6578e-04,NaN
0.20,2.00,50,7380,-1,6808,0.4321,4.6600e-06,1.3346e-03,1.1978e-04,NaN
0.20,2.00,50,5088,-1,18808,0.4153,3.8564e-06,1.8273e-03,6.3485e-05,NaN
0.20,2.00,50,6008,-1,12261,0.4272,2.7527e-06,5.3924e-04,8.3411e-05,NaN
0.20,2.00,50,7056,-1,5097,0.4109,4.2254e-06,NaN,1.0645e-04,NaN
0.20,2.00,50,3228,-1,17968,0.4131,6.6502e-06,3.1282e-03,4.5830e-05,NaN
0.20,2.00,50,1396,-1,14881,0.5830,1.3879e-05,5.0671e-04,4.7417e-05,NaN
0.20,2.00,50,4616,-1,15906,0.5039,3.5527e-06,9.2250e-04,6.3537e-05,NaN
0.20,2.00,50,9460,-1,112,0.4106,3.8227e-06,8.1047e-04,5.6637e-04,NaN
0.20,2.00,50,3176,-1,3647,0.3816,4.8144e-06,1.9982e-03,4.6105e-05,NaN
0.20,2.00,50,1564,-1,6273,0.3147,8.2711e-06,2.9159e-03,3.4086e-05,NaN
0.20,2.00,50,4396,-1,3714,0.3662,5.1706e-06,1.3905e-03,5.3242e-05,NaN
0.20,2.00,50,1192,1396,16219,0.4575,1.1231e-05,6.3831e-04,3.5906e-03,1.2059e-04
0.20,2.00,50,7956,-1,1212,0.4800,4.2856e-06,8.9905e-04,1.6160e-04,NaN
0.20,2.00,50,2584,-1,603,0.3960,6.4614e-06,NaN,4.0502e-05,NaN
0.20,2.00,50,8652,-1,13239,0.5186,4.2124e-06,8.8294e-04,2.5766e-04,NaN
0.20,2.00,50,3144,-1,914,0.4265,3.7144e-06,5.0492e-04,4.6659e-05,NaN
0.20,2.00,50,40,-1,3461,0.5410,0.0000e+00,1.7549e-03,3.7317e-05,NaN
0.22,2.00,45,6328,-1,16291,0.4324,3.4728e-06,7.5335e-04,8.7160e-05,NaN
0.22,2.00,45,2700,-1,17313,0.4226,4.6996e-06,NaN,4.4162e-05,NaN
0.22,2.00,45,2844,-1,9006,0.3826,5.6188e-06,1.5405e-03,4.3259e-05,NaN
0.22,2.00,45,8604,-1,9487,0.4851,2.9570e-06,7.4464e-04,2.3911e-04,NaN
0.22,2.00,45,1564,-1,1492,0.4653,2.5035e-06,1.0554e-03,4.1349e-05,NaN
0.22,2.00,45,1640,-1,16260,0.4456,1.2153e-06,7.4393e-04,3.9139e-05,NaN
0.22,2.00,45,952,-1,12381,0.4465,2.3300e-05,NaN,1.8759e-02,NaN
0.22,2.00,45,7940,-1,10757,0.4294,2.8630e-06,9.2085e-04,1.6935e-04,NaN
0.22,2.00,45,3348,-1,2179,0.5439,4.9067e-06,6.7164e-04,1.9140e-04,NaN
0.22,2.00,45,1308,-1,1774,0.4153,1.4921e-05,7.5507e-04,1.1117e-04,NaN
0.22,2.00,45,64,-1,4128,0.6025,9.6162e-05,1.9523e-03,4.3874e-05,NaN
0.22,2.00,45,6456,-1,9344,0.6162,4.2866e-06,5.9177e-04,1.2153e-04,NaN
0.22,2.00,45,4336,-1,7672,0.5356,2.9786e-06,2.5080e-03,6.4087e-05,NaN
0.22,2.00,45,1576,-1,19362,0.5161,9.6823e-06,3.7959e-04,4.2467e-05,NaN
0.22,2.00,45,3844,-1,14700,0.3799,6.7350e-06,3.3815e-03,4.8035e-05,NaN
0.22,2.00,45,1720,-1,17119,0.3376,6.4257e-06,NaN,3.6212e-05,NaN
0.22,2.00,45,3808,-1,46,0.4155,1.0282e-05,1.9735e-03,1.8322e-02,NaN
0.22,2.00,45,6068,-1,4338,0.3191,3.4587e-06,NaN,7.5332e-05,NaN
0.22,2.00,45,616,-1,3799,0.5029,9.5930e-06,8.1550e-04,3.6530e-05,NaN
0.22,2.00,45,1160,-1,528,0.4368,1.5113e-05,8.2023e-04,3.6615e-05,NaN
0.22,2.00,45,5180,-1,10876,0.4143,4.7107e-06,NaN,6.5797e-05,NaN
0.22,2.00,45,2612,-1,4259,0.5044,6.1021e-06,1.2202e-03,4.6166e-05,NaN
0.22,2.00,45,3256,-1,406,0.4490,5.5380e-06,7.2381e-04,5.4399e-05,NaN
0.22,2.00,45,7360,-1,8223,0.4219,3.6891e-06,NaN,1.1645e-04,NaN
0.22,2.00,45,640,-1,7298,0.4878,1.3001e-05,7.0721e-04,1.0670e-04,NaN
0.22,2.00,45,1192,-1,4708,0.5469,2.2009e-05,7.4006e-04,4.4623e-05,NaN
0.22,2.00,45,7576,-1,9447,0.3538,3.8614e-06,1.1199e-03,1.1907e-04,NaN
0.22,2.00,45,6004,-1,4893,0.3394,3.4737e-06,5.1554e-04,7.5213e-05,NaN
0.22,2.00,45,5300,-1,4477,0.3706,3.8070e-06,6.7858e-04,2.8172e-02,NaN
0.22,2.00,45,2664,-1,2971,0.4226,5.5624e-06,4.0089e-04,4.5063e-05,NaN
0.22,2.00,45,3492,-1,11672,0.4646,4.0760e-06,3.8739e-03,5.4795e-05,NaN
0.22,2.00,45,8248,-1,14635,0.5825,3.8815e-06,7.4166e-04,2.4981e-04,NaN
0.22,2.00,45,7344,-1,18181,0.5474,3.5494e-06,1.3895e-03,1.4128e-04,NaN
0.22,2.00,45,9424,-1,9010,0.5049,3.0505e-06,1.1667e-03,6.0292e-04,NaN
0.22,2.00,45,2036,-1,17519,0.3608,8.4521e-06,1.1393e-03,3.6965e-05,NaN
0.22,2.00,45,52,9784,12064,0.6182,0.0000e+00,9.3879e-04,8.7616e-05,1.9438e-03
0.22,2.00,45,2912,-1,15488,0.3215,5.2236e-06,1.1595e-03,3.9926e-05,NaN
0.22,2.00,45,7784,-1,16391,0.4587,4.4522e-06,NaN,1.4807e-04,NaN
0.22,2.00,45,2804,3048,13345,0.5645,6.7900e-06,5.5632e-04,3.2606e-02,2.1386e-02
0.22,2.00,45,9056,-1,15901,0.5894,3.9592e-06,1.0102e-03,4.1349e-04,NaN
0.22,2.00,45,2296,-1,13717,0.5068,6.2242e-06,8.9030e-04,5.0262e-05,NaN
0.22,2.00,45,4916,-1,7328,0.3320,9.3620e-06,6.3685e-04,2.2307e-02,NaN
0.22,2.00,45,3784,-1,15744,0.3320,5.1460e-06,1.3125e-03,5.0615e-05,NaN
0.22,2.00,45,5952,-1,3259,0.4941,4.5833e-06,NaN,8.2821e-05,NaN
0.22,2.00,45,6084,-1,9229,0.5869,5.0416e-06,1.3297e-03,9.9754e-05,NaN
0.22,2.00,45,1676,-1,4697,0.4392,7.6417e-06,3.1503e-04,3.8624e-05,NaN
0.22,2.00,45,176,4620,8917,0.6807,0.0000e+00,7.0347e-04,2.2453e-04,9.3537e-05
0.22,2.00,45,492,-1,3854,0.3271,4.9577e-06,NaN,3.0484e-05,NaN
0.22,2.00,45,6176,-1,4402,0.5088,3.2635e-06,5.4201e-04,9.1320e-05,NaN
0.22,2.00,45,5360,-1,1039,0.4250,3.5373e-06,9.2385e-04,6.7962e-05,NaN
0.22,2.00,45,2256,-1,18614,0.3276,6.0977e-06,2.7040e-03,3.9208e-05,NaN
0.22,2.00,45,228,524,7392,0.7158,4.5155e-05,1.2291e-03,3.6048e-03,3.0232e-02
0.22,2.00,45,384,-1,1382,0.3748,4.0946e-05,1.7199e-03,3.1755e-05,NaN
0.22,2.00,45,3108,-1,17952,0.4768,5.3627e-06,7.5102e-04,4.9440e-05,NaN
0.22,2.00,45,3952,-1,13337,0.3394,4.7214e-06,1.5546e-03,4.9250e-05,NaN
0.22,2.00,45,3368,-1,2379,0.5869,6.1987e-06,6.4711e-04,6.1601e-05,NaN
0.22,2.00,45,804,1024,11297,0.6772,1.3002e-05,9.6610e-04,1.3302e-02,1.8390e-02
0.22,2.00,45,8952,-1,5824,0.4211,4.5816e-06,4.2869e-04,2.9491e-04,NaN
0.22,2.00,45,684,-1,4677,0.3965,1.3354e-05,2.6317e-03,3.3136e-05,NaN
0.22,2.00,45,1496,-1,4920,0.5269,1.3081e-05,5.8508e-03,4.7642e-05,NaN
0.22,2.00,45,3080,-1,15257,0.4270,6.3410e-06,1.7893e-03,4.5423e-05,NaN
0.22,2.00,45,1652,-1,2589,0.4419,1.5718e-05,3.7969e-04,3.9908e-05,NaN
0.22,2.00,45,7804,-1,12321,0.5010,2.8385e-06,6.1469e-04,1.5689e-04,NaN
0.22,2.00,45,4920,-1,9248,0.4521,4.9064e-06,7.6216e-04,6.5339e-05,NaN
0.22,2.00,45,3448,-1,13321,0.4353,5.3672e-06,8.8488e-04,5.2771e-05,NaN
0.22,2.00,45,496,-1,1829,0.5933,1.5031e-05,5.8069e-04,4.5595e-05,NaN
0.22,2.00,45,3660,-1,1589,0.5474,5.2453e-06,5.5476e-04,5.7263e-05,NaN
0.22,2.00,45,6316,-1,5298,0.4419,4.1036e-06,4.1426e-04,8.6502e-05,NaN
0.22,2.00,45,1392,-1,11022,0.4846,9.3588e-06,7.3593e-04,2.4244e-02,NaN
0.22,2.00,45,4036,-1,77,0.5991,7.8647e-06,1.1873e-03,6.7682e-05,NaN
0.22,2.00,45,6272,-1,9875,0.3997,2.5062e-06,9.7446e-04,8.2367e-05,NaN
0.22,2.00,45,3792,-1,11833,0.2778,9.3071e-06,NaN,4.4940e-05,NaN
0.22,2.00,45,3872,-1,19826,0.3450,5.2872e-06,2.1488e-03,4.8856e-05,NaN
0.22,2.00,45,172,-1,3278,0.6323,0.0000e+00,8.1576e-04,4.4562e-05,NaN
0.22,2.00,45,2544,-1,10186,0.5137,4.1929e-06,3.3264e-04,4.7609e-05,NaN
0.22,2.00,45,4148,-1,15199,0.3782,9.3034e-06,8.2860e-04,2.0195e-02,NaN
0.22,2.00,45,6000,-1,12235,0.5176,3.1133e-06,8.8112e-04,8.7142e-05,NaN
0.22,2.00,45,788,-1,19334,0.4023,1.4797e-05,5.1040e-04,3.3224e-05,NaN
0.22,2.00,45,968,-1,8844,0.4858,1.2732e-05,2.2410e-03,3.8400e-05,NaN
0.22,2.00,45,5476,-1,13399,0.3718,4.1195e-06,5.0464e-04,6.8372e-05,NaN
0.22,2.00,45,4320,-1,11481,0.5869,3.8892e-06,5.8746e-04,6.8804e-05,NaN
0.22,2.00,45,876,-1,1332,0.4597,1.8304e-05,1.5780e-03,3.8643e-05,NaN
0.22,2.00,45,4500,-1,2737,0.5420,3.8620e-06,6.4270e-04,6.5650e-05,NaN
0.22,2.00,45,1996,-1,6680,0.3611,1.0808e-05,NaN,3.6661e-05,NaN
0.22,2.00,45,4528,-1,16776,0.3057,4.7018e-06,1.1575e-03,5.3801e-05,NaN
0.22,2.00,45,2436,-1,8848,0.3994,6.7633e-06,4.5623e-04,4.0615e-05,NaN
0.22,2.00,45,1928,-1,5609,0.4431,7.9716e-06,NaN,4.0520e-05,NaN
0.22,2.00,45,1816,-1,17086,0.4958,6.6201e-06,1.3029e-03,4.2633e-05,NaN
0.22,2.00,45,980,2772,11115,0.5449,1.1405e-05,2.8062e-03,4.1560e-04,2.2201e-02
0.22,2.00,45,7128,-1,16652,0.4390,4.0938e-06,1.5072e-03,1.1161e-04,NaN
0.22,2.00,45,5056,-1,5231,0.3408,4.2428e-06,NaN,5.8528e-05,NaN
0.22,2.00,45,9340,9556,1739,0.4751,2.7021e-06,4.5584e-03,3.2231e-02,2.2517e-02
0.22,2.00,45,3796,-1,6880,0.4893,3.2723e-06,1.0912e-03,5.3770e-05,NaN
0.22,2.00,45,548,-1,7916,0.5234,1.5748e-05,2.1085e-03,3.7002e-05,NaN
0.22,2.00,45,5688,-1,15723,0.4705,4.2797e-06,7.0792e-04,8.2894e-05,NaN
0.22,2.00,45,5496,-1,7000,0.4656,4.2456e-06,NaN,7.4882e-05,NaN
0.22,2.00,45,2096,-1,18399,0.4187,7.5521e-06,1.3846e-03,4.2532e-05,NaN
0.22,2.00,45,7048,-1,19145,0.4744,3.8039e-06,3.6972e-04,2.3366e-02,NaN
0.22,2.00,45,3028,-1,2643,0.3594,6.3940e-06,2.1779e-03,4.6705e-05,NaN
0.22,2.00,45,2512,-1,12859,0.3916,5.9064e-06,1.5991e-03,4.1597e-05,NaN
0.22,2.00,45,6224,-1,18331,0.5005,5.5447e-06,1.6730e-03,8.9839e-05,NaN
0.22,2.00,45,2480,-1,7948,0.4385,8.5776e-06,4.7377e-04,4.4771e-05,NaN
0.22,2.00,45,3056,6520,1782,0.6196,8.9091e-06,9.7902e-04,2.4943e-02,2.7398e-02
0.22,2.00,45,6640,-1,14085,0.4998,3.8711e-06,7.5611e-04,1.1289e-04,NaN
0.22,2.00,45,7888,-1,12622,0.4565,2.8683e-06,NaN,1.5590e-04,NaN
0.22,2.00,45,4416,-1,19932,0.4775,3.6310e-06,4.9376e-04,6.4746e-05,NaN
0.22,2.00,45,2256,-1,9930,0.3816,6.5704e-06,6.6139e-04,4.1843e-05,NaN
0.22,2.00,45,7740,-1,1597,0.4097,4.0389e-06,5.3363e-04,4.0776e-04,NaN
0.22,2.00,45,3296,-1,15782,0.5005,4.0472e-06,4.7785e-04,5.7418e-05,NaN
0.22,2.00,45,2456,-1,3023,0.3955,5.0173e-06,NaN,4.0233e-05,NaN
0.22,2.00,45,584,-1,6109,0.4019,2.3141e-05,8.6760e-04,3.4721e-05,NaN
0.22,2.00,45,7820,-1,1174,0.4250,3.9474e-06,6.7378e-04,1.4663e-04,NaN
0.22,2.00,45,4964,-1,6290,0.2637,9.1885e-06,NaN,5.4065e-05,NaN
0.22,2.00,45,6560,-1,1427,0.4854,4.0072e-06,1.8252e-03,1.0417e-04,NaN
0.22,2.00,45,6984,-1,12933,0.4951,4.0752e-06,NaN,1.1292e-04,NaN
0.22,2.00,45,4608,-1,3881,0.4360,6.3602e-06,NaN,5.8304e-05,NaN
0.22,2.00,45,8064,-1,4063,0.1471,3.1961e-06,NaN,1.3292e-04,NaN
0.22,2.00,45,3280,3500,3167,0.4978,9.5422e-06,4.6217e-04,2.3784e-02,2.2928e-02
0.22,2.00,45,1912,-1,5440,0.5044,1.0760e-05,5.3510e-04,4.2533e-05,NaN
0.22,2.00,45,8188,-1,4232,0.4792,3.4943e-06,1.2729e-03,1.8112e-04,NaN
0.22,2.00,45,6432,-1,3811,0.5215,3.9457e-06,1.0875e-03,1.0280e-04,NaN
0.22,2.00,45,4192,5836,11767,0.6411,3.8794e-06,1.3533e-03,5.7608e-04,1.0749e-04
0.22,2.00,45,1828,3568,18606,0.5581,1.7226e-05,8.4279e-04,2.4688e-02,3.0122e-02
0.22,2.00,45,1172,-1,16335,0.3691,8.4678e-06,1.7569e-03,3.4299e-05,NaN
0.22,2.00,45,1576,-1,10595,0.5386,8.3831e-06,7.5376e-04,4.4713e-05,NaN
0.22,2.00,45,68,-1,157,0.5103,7.9043e-05,2.3654e-03,3.6211e-05,NaN
0.22,2.00,45,8040,-1,3284,0.5244,3.8207e-06,7.0171e-04,1.9316e-04,NaN
0.22,2.00,45,3168,-1,19216,0.4319,5.9032e-06,8.4864e-04,5.3518e-05,NaN
0.22,2.00,45,156,-1,1919,0.3904,7.0642e-05,NaN,1.5413e-04,NaN
0.22,2.00,45,2480,4840,13553,0.5176,1.8141e-05,2.0988e-03,1.9628e-02,6.9548e-03
0.22,2.00,45,6824,-1,18209,0.4475,3.1045e-06,6.7285e-04,1.0777e-04,NaN
0.22,2.00,45,7128,7460,3089,0.5957,4.7903e-06,5.4880e-04,2.7205e-02,2.7297e-02
0.22,2.00,45,3644,-1,1132,0.4070,1.0070e-05,2.9949e-03,5.3941e-05,NaN
0.22,2.00,45,7432,-1,17422,0.3381,2.4322e-06,1.3485e-03,1.1246e-04,NaN
0.22,2.00,45,2184,-1,14949,0.4817,8.9249e-06,1.1674e-03,5.1290e-05,NaN
0.22,2.00,45,1104,-1,8541,0.5186,3.1454e-06,1.1425e-03,4.3624e-05,NaN
0.22,2.00,45,1228,-1,10586,0.6328,1.4944e-05,8.2342e-04,4.9340e-05,NaN
0.22,2.00,45,2852,-1,15181,0.4910,3.6491e-06,8.1527e-04,4.8543e-05,NaN
0.22,2.00,45,8112,-1,16141,0.4778,3.9316e-06,4.2547e-04,1.7252e-04,NaN
0.22,2.00,45,5912,-1,12380,0.3708,5.3579e-06,4.6661e-04,7.1586e-05,NaN
0.22,2.00,45,3720,-1,8962,0.4600,4.8007e-06,6.6868e-04,5.2441e-05,NaN
0.22,2.00,45,2344,-1,4799,0.5234,5.4986e-06,1.0027e-03,4.6001e-05,NaN
0.22,2.00,45,60,6364,1907,0.5645,0.0000e+00,NaN,1.2143e-04,1.0672e-04
0.22,2.00,45,9300,-1,18788,0.4045,3.7160e-06,8.9151e-04,4.3911e-04,NaN
0.22,2.00,45,6308,-1,1381,0.4714,2.4783e-06,8.6918e-04,9.3864e-05,NaN
0.22,2.00,45,4104,-1,15230,0.3833,1.0106e-05,5.8541e-04,1.9423e-02,NaN
0.22,2.00,45,2432,-1,11193,0.5464,8.6632e-06,6.3758e-04,5.2538e-05,NaN
0.22,2.00,45,4360,-1,6121,0.4893,4.4723e-06,7.9047e-04,6.4918e-05,NaN
0.22,2.00,45,56,-1,1821,0.6147,1.5378e-04,1.6364e-03,4.4197e-05,NaN
0.22,2.00,45,188,-1,855,0.6479,0.0000e+00,8.5797e-04,4.8467e-05,NaN
0.22,2.00,45,9448,-1,12869,0.4587,3.0338e-06,NaN,5.7455e-04,NaN
0.22,2.00,45,112,-1,1290,0.5366,1.0000e-04,NaN,3.8000e-05,NaN
0.22,2.00,45,2212,-1,12543,0.4402,7.3039e-06,1.1539e-03,4.1610e-05,NaN
0.22,2.00,45,1336,-1,3445,0.5054,8.8439e-06,5.9493e-04,3.9551e-05,NaN
0.22,2.00,45,7468,-1,2434,0.5093,2.7472e-06,1.0960e-03,1.3496e-04,NaN
0.22,2.00,45,7328,-1,12160,0.4270,2.4535e-06,1.1258e-03,1.2093e-04,NaN
0.22,2.00,45,8824,-1,11488,0.3301,4.4615e-06,5.9800e-04,2.5323e-04,NaN
0.22,2.00,45,8468,-1,4979,0.3408,2.5148e-06,1.0168e-03,1.8678e-04,NaN
0.22,2.00,45,1640,-1,14288,0.5669,7.6668e-06,3.5913e-04,4.5093e-05,NaN
0.22,2.00,45,9036,9276,6165,0.5356,2.6845e-06,7.6173e-04,9.1452e-03,2.5925e-03
0.22,2.00,45,2236,-1,2456,0.4377,7.8290e-06,NaN,4.6302e-05,NaN
0.22,2.00,45,4672,-1,5965,0.4021,3.9615e-06,1.4459e-03,6.1122e-05,NaN
0.22,2.00,45,3972,-1,7335,0.4595,3.2941e-06,1.0113e-03,5.6464e-05,NaN
0.22,2.00,45,940,2924,2151,0.5771,1.3442e-05,8.6093e-04,3.9866e-04,6.8141e-05
0.22,2.00,45,3032,-1,7511,0.5796,6.1461e-06,6.5445e-04,5.5756e-05,NaN
0.22,2.00,45,2544,-1,15243,0.4348,5.2241e-06,NaN,4.4174e-05,NaN
0.22,2.00,45,6192,-1,6267,0.5947,5.8439e-06,2.3896e-03,5.3823e-04,NaN
0.22,2.00,45,2072,-1,12803,0.4424,4.3055e-06,NaN,4.0794e-05,NaN
0.22,2.00,45,3272,5516,7240,0.6147,7.1343e-06,1.0244e-03,3.8002e-04,2.7393e-04
0.22,2.00,45,212,-1,9888,0.5464,5.7034e-05,8.0759e-04,3.9806e-05,NaN
0.22,2.00,45,4260,-1,3300,0.4468,4.6225e-06,7.8259e-04,6.0098e-05,NaN
0.22,2.00,45,7720,-1,187,0.4377,2.8658e-06,4.8720e-04,1.4328e-04,NaN
0.22,2.00,45,5708,-1,3080,0.4612,6.1699e-06,2.1860e-03,7.5084e-05,NaN
0.22,2.00,45,116,-1,8965,0.5210,5.1985e-05,2.1177e-03,3.8370e-05,NaN
0.22,2.00,45,2808,-1,14668,0.4275,7.3248e-06,7.4118e-04,4.5756e-05,NaN
0.22,2.00,45,1888,-1,5047,0.5713,6.8271e-06,6.4519e-04,5.1380e-05,NaN
